date,date_ymd,url,brand,category,price,size,delivery_time,color
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/pierre-cardin-zakelijk-overhemd-pink-zir01f9uv-001.html,Pierre Cardin,Zakelijk overhemd,17.9,41,3-6,pink
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/lerros-overhemd-blue-zir01pxts-001.html,LERROS,Overhemd,20.7,XXL,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/sand-copenhagen-overhemd-blue-zir01f5ck-001.html,Sand Copenhagen,Overhemd,33.9,38,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/next-zakelijk-overhemd-blue-zir01mjrd-001.html,Next,Zakelijk overhemd,20.9,36,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-london-zakelijk-overhemd-bluewhite-zir01f57t-001.html,Marks & Spencer,Overhemd,18.9,37,3-6,blue/white
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-overhemd-beige-zir01p2qq-001.html,Marks & Spencer,Overhemd,20.9,M,3-6,beige
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/jack-and-jones-overhemd-light-brown-zir01pxxm-001.html,Jack & Jones,Overhemd,18.6,M,3-6,light brown
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/next-overhemd-pink-zir01mjvk-001.html,Next,Overhemd,20.9,40,3-6,pink
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/jlindeberg-overhemd-grey-zir01pv6p-001.html,J.LINDEBERG,Overhemd,40,XL,3-6,grey
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/brax-overhemd-blue-zir01pvg3-001.html,BRAX,Overhemd,17.9,M,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/next-overhemd-pink-zir01mawt-001.html,Next,Overhemd,20.9,39,3-6,pink
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/olymp-level-five-overhemd-blue-zir01mco5-001.html,OLYMP Level Five,Overhemd,20.9,38,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-overhemd-blue-zir01mct4-001.html,Marks & Spencer,Overhemd,20.9,M,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/next-overhemd-grey-zir01mcg2-001.html,Next,Overhemd,19.9,XL,3-6,grey
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/seidensticker-overhemd-blue-zir01mal9-001.html,Seidensticker,Overhemd,18.9,37,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/olymp-level-five-overhemd-orange-zir01mau2-001.html,OLYMP Level Five,Overhemd,18.9,41,3-6,orange
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/next-zakelijk-overhemd-blue-zir01lfdx-001.html,Next,Zakelijk overhemd,20.9,40,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/lagerfeld-overhemd-red-zir01mcox-001.html,LAGERFELD,Overhemd,21.9,46,3-6,red
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/tiger-of-sweden-overhemd-blue-zir01masm-001.html,Tiger of Sweden,Overhemd,29.9,38,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/next-overhemd-blue-zir01lfnf-001.html,Next,Overhemd,18.9,35,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/hackett-london-overhemd-pink-zir01kqvi-001.html,Hackett London,Overhemd,28.9,XL,3-6,pink
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-overhemd-grey-zir01mcbj-001.html,Marks & Spencer,Overhemd,19.9,M,3-6,grey
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/brax-overhemd-purple-zir01mcuq-001.html,BRAX,Overhemd,20.9,M,3-6,purple
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/olymp-level-five-overhemd-blue-zir01mct1-001.html,OLYMP Level Five,Overhemd,18.9,44,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/pierre-cardin-overhemd-blue-zir01mazl-001.html,Pierre Cardin,Overhemd,18.9,41,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/eterna-overhemd-blue-zir01lcsj-001.html,Eterna,Overhemd,23.9,42,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-zakelijk-overhemd-blue-zir01mb0x-001.html,Marks & Spencer,Zakelijk overhemd,19.9,46,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/armani-exchange-overhemd-blue-zir01kpdp-001.html,Armani Exchange,Overhemd,39.9,S,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/drykorn-overhemd-blue-zir01lfnc-001.html,DRYKORN,Overhemd,24.9,S,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-overhemd-grey-zir01mb3j-001.html,Marks & Spencer,Overhemd,20.9,41,3-6,grey
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-overhemd-blue-zir01kf35-001.html,Marks & Spencer,Overhemd,19.9,XL,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/sand-copenhagen-overhemd-blue-zir01mcm1-001.html,Sand Copenhagen,Overhemd,35.9,40,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/sand-copenhagen-overhemd-blue-zir01kilr-001.html,Sand Copenhagen,Overhemd,35.9,46,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/next-overhemd-pink-zir01la2n-001.html,Next,Overhemd,18.9,43,3-6,pink
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/michael-kors-collection-overhemd-grey-zir01lfex-001.html,Michael Kors Collection,Overhemd,33.9,S,3-6,grey
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/olymp-level-five-overhemd-blue-zir01mam3-001.html,OLYMP Level Five,Overhemd,19.9,41,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/olymp-overhemd-blue-zir01mawq-001.html,OLYMP,Overhemd,29.9,40,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/eterna-overhemd-brown-zir01malh-001.html,Eterna,Overhemd,22.9,42,3-6,brown
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/joop-zakelijk-overhemd-blue-zir01mb00-001.html,JOOP!,Zakelijk overhemd,27.9,39,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/eton-zakelijk-overhemd-blue-zir01krfn-001.html,Eton,Zakelijk overhemd,41.9,39,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/seidensticker-overhemd-black-zir01maty-001.html,Seidensticker,Overhemd,18.9,39,3-6,black
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/next-zakelijk-overhemd-purple-zir01lcpj-001.html,Next,Zakelijk overhemd,18.9,42,3-6,purple
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/olymp-zakelijk-overhemd-blue-zir01mb2f-001.html,OLYMP,Zakelijk overhemd,33.9,36,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/eterna-zakelijk-overhemd-grey-zir01maqg-001.html,Eterna,Zakelijk overhemd,19.9,43,3-6,grey
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/next-overhemd-blue-zir01kezu-001.html,Next,Overhemd,19.9,41,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-overhemd-blue-zir01kete-001.html,Marks & Spencer,Overhemd,18.9,43,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/next-overhemd-red-zir01matl-001.html,Next,Overhemd,18.9,S,3-6,red
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/jacques-britt-overhemd-purple-zir01ldwh-001.html,Jacques Britt,Overhemd,35.9,M,3-6,purple
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-overhemd-blue-zir01mcq2-001.html,Marks & Spencer,Overhemd,18.9,41,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/nn07-overhemd-grey-zir01lcv2-001.html,NN07,Overhemd,38.9,S,3-6,grey
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/boss-overhemd-blue-zir01mcgx-001.html,BOSS,Overhemd,23.9,M,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-overhemd-blue-zir01mbge-001.html,Marks & Spencer,Overhemd,18.9,41,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/eterna-overhemd-blue-zir01m801-001.html,Eterna,Overhemd,16.9,42,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/pierre-cardin-overhemd-grey-zir01mcfc-001.html,Pierre Cardin,Overhemd,19.9,40,3-6,grey
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/eterna-overhemd-grey-zir01lcfb-001.html,Eterna,Overhemd,21.9,44,3-6,grey
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/soliver-selection-overhemd-blue-zir01ki8m-001.html,s.Oliver Selection,Overhemd,18.9,43,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/jack-and-jones-overhemd-blue-zir01khwy-001.html,Jack & Jones,Overhemd,19.9,L,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/abercrombie-and-fitch-overhemd-blue-zir01ivlr-001.html,Abercrombie & Fitch,Overhemd,23.9,XL,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/jack-and-jones-overhemd-pink-zir01lur1-001.html,Jack & Jones,Overhemd,19.9,L,3-6,pink
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/next-overhemd-red-zir01la5s-001.html,Next,Overhemd,20.9,L,3-6,red
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/next-overhemd-red-zir01mbao-001.html,Next,Overhemd,19.9,XS,3-6,red
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/next-zakelijk-overhemd-brown-zir01mb5v-001.html,Next,Zakelijk overhemd,18.9,40,3-6,brown
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-overhemd-blue-zir01mc1e-001.html,Marks & Spencer,Overhemd,18.9,40,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/armani-exchange-overhemd-blue-zir01man2-001.html,Armani Exchange,Overhemd,45.9,42,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-zakelijk-overhemd-purple-zir01kpmd-001.html,Marks & Spencer,Zakelijk overhemd,19.9,42,3-6,purple
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/mango-overhemd-grey-zir01kwes-001.html,Mango,Overhemd,20.9,L,3-6,grey
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/olymp-zakelijk-overhemd-orange-zir01mazr-001.html,OLYMP,Zakelijk overhemd,31.9,42,3-6,orange
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/hollister-co-overhemd-blue-zir01lr6s-001.html,Hollister Co.,Overhemd,20.9,M,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/ted-baker-overhemd-purple-zir01khzg-001.html,Ted Baker,Overhemd,30.9,41,3-6,purple
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/burton-overhemd-blue-zir01jea0-001.html,Burton,Overhemd,20.9,XL,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/profuomo-overhemd-blue-zir01lctg-001.html,PROFUOMO,Overhemd,23.9,42,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/tiger-of-sweden-overhemd-blue-zir01koym-001.html,Tiger of Sweden,Overhemd,28.9,38,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/celio-overhemd-purple-zir01kpo0-001.html,CELIO,Overhemd,19.9,XXL,3-6,purple
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/pierre-cardin-overhemd-yellow-zir01kpk5-001.html,Pierre Cardin,Overhemd,19.9,42,3-6,yellow
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/eterna-overhemd-blue-zir01la4g-001.html,Eterna,Overhemd,22.9,39,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/next-zakelijk-overhemd-white-zir01lueb-001.html,Next,Zakelijk overhemd,20.9,39,3-6,white
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-overhemd-blue-zir01ki97-001.html,Marks & Spencer,Overhemd,18.9,L,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/selected-homme-overhemd-blue-zir01mb9z-001.html,Selected Homme,Overhemd,19.9,L,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/ted-baker-overhemd-blue-zir01kixp-001.html,Ted Baker,Overhemd,31.9,43,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-overhemd-blue-zir01kpd8-001.html,Marks & Spencer,Overhemd,19.9,M,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/superdry-overhemd-blue-zir01kwie-001.html,Superdry,Overhemd,23.9,M,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-overhemd-pink-zir01ldbq-001.html,Marks & Spencer,Overhemd,18.9,L,3-6,pink
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-overhemd-green-zir01lw0p-001.html,Marks & Spencer,Overhemd,20.9,L,3-6,green
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/selected-homme-overhemd-blue-zir01kp69-001.html,Selected Homme,Overhemd,18.9,XL,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/olymp-zakelijk-overhemd-pink-zir01lcmz-001.html,OLYMP,Zakelijk overhemd,30.9,40,3-6,pink
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/seidensticker-overhemd-white-zir01ke8y-001.html,Seidensticker,Overhemd,19.9,40,3-6,white
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/olymp-level-five-overhemd-blue-white-zir01la4p-001.html,OLYMP Level Five,Overhemd,20.9,42,3-6,blue. white
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marc-opolo-denim-overhemd-black-zir01icq0-001.html,Marc O'Polo DENIM,Overhemd,20.9,M,3-6,black
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/olymp-level-five-overhemd-pink-zir01kp9h-001.html,OLYMP Level Five,Overhemd,20.9,41,3-6,pink
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/jlindeberg-overhemd-blue-zir01lakv-001.html,J.LINDEBERG,Overhemd,35.9,S,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/eterna-overhemd-blue-zir01kpce-001.html,Eterna,Overhemd,21.9,43,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/olymp-overhemd-blue-zir01kpap-001.html,OLYMP,Overhemd,31.9,43,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/ted-baker-overhemd-pink-zir01j2v6-001.html,Ted Baker,Overhemd,32.9,XL,3-6,pink
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/sand-copenhagen-overhemd-brown-zir01la7l-001.html,Sand Copenhagen,Overhemd,31.9,43,3-6,brown
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/superdry-overhemd-purple-zir01l3os-001.html,Superdry,Overhemd,26.9,S,3-6,purple
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/camel-active-overhemd-blue-zir01lcf5-001.html,camel active,Overhemd,34.9,S,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marc-opolo-overhemd-blue-zir01kzwr-001.html,Marc O'Polo,Overhemd,24.9,42,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/next-overhemd-red-zir01lc9n-001.html,Next,Overhemd,18.9,L,3-6,red
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-zakelijk-overhemd-white-zir01kiar-001.html,Marks & Spencer,Zakelijk overhemd,18.9,39,3-6,white
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/next-overhemd-blue-zir01kp43-001.html,Next,Overhemd,19.9,41,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/anerkjendt-overhemd-black-zir01ki9u-001.html,Anerkjendt,Overhemd,23.9,M,3-6,black
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/next-overhemd-purple-zir01khlf-001.html,Next,Overhemd,18.9,L,3-6,purple
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/abercrombie-and-fitch-overhemd-blue-zir01ir10-001.html,Abercrombie & Fitch,Overhemd,19.9,L,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/next-zakelijk-overhemd-grey-zir01kh4b-001.html,Next,Zakelijk overhemd,19.9,40,3-6,grey
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/joop-zakelijk-overhemd-grey-zir01kh9l-001.html,JOOP!,Zakelijk overhemd,24.9,41,3-6,grey
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/ted-baker-overhemd-blue-zir01krc8-001.html,Ted Baker,Overhemd,28.9,S,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/rene-lezard-overhemd-white-zir01kiya-001.html,RENÉ LEZARD,Overhemd,25.9,41,3-6,white
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-zakelijk-overhemd-light-grey-zir01krni-001.html,Marks & Spencer,Zakelijk overhemd,18.9,43,3-6,light grey
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/boss-overhemd-blue-zir01lpsm-001.html,BOSS,Overhemd,25.9,40,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/olymp-zakelijk-overhemd-black-zir01kpmz-001.html,OLYMP,Zakelijk overhemd,33.9,40,3-6,black
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/burton-overhemd-grey-zir01ly2x-001.html,Burton,Overhemd,22.9,XL,3-6,grey
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/eterna-overhemd-lilac-zir01laio-001.html,Eterna,Overhemd,19.9,42,3-6,lilac
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/french-connection-overhemd-blue-zir01kqpo-001.html,French Connection,Overhemd,16.9,M,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/boss-overhemd-blue-zir01k85j-001.html,BOSS,Overhemd,30.9,S,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-zakelijk-overhemd-grey-zir01la4e-001.html,Marks & Spencer,Zakelijk overhemd,18.9,43,3-6,grey
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/ben-sherman-overhemd-white-zir01jh5u-001.html,Ben Sherman,Overhemd,15.9,XL,3-6,white
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/bogner-overhemd-blue-zir01kqy4-001.html,Bogner,Overhemd,50.9,41,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/next-overhemd-blue-zir01khxl-001.html,Next,Overhemd,19.9,40,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-overhemd-purple-white-zir01la7a-001.html,Marks & Spencer,Overhemd,18.9,38,3-6,purple. white
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-overhemd-purple-white-zir01la7a-001.html,Marks & Spencer,Overhemd,18.9,38,3-6,purple. white
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/boss-overhemd-blue-zir01l05l-001.html,BOSS,Overhemd,28.9,40,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/olymp-level-five-overhemd-blue-zir01kpk7-001.html,OLYMP Level Five,Overhemd,20.9,43,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/olymp-overhemd-pink-zir01kqit-001.html,OLYMP,Overhemd,27.9,42,3-6,pink
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/french-connection-overhemd-blue-zir01lcqz-001.html,French Connection,Overhemd,19.9,M,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-overhemd-blue-zir01kpj0-001.html,Marks & Spencer,Overhemd,20.9,L,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marc-opolo-overhemd-blue-zir01l0bb-001.html,Marc O'Polo,Overhemd,25.9,M,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/burlington-overhemd-blue-zir01kea2-001.html,Burlington,Overhemd,19.9,44,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/house-of-holland-overhemd-pink-zir01m65n-001.html,House of Holland,Overhemd,43.9,40,3-6,pink
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/superdry-overhemd-beige-zir01l19i-001.html,Superdry,Overhemd,23.9,M,3-6,beige
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/boss-overhemd-purple-zir01kzpg-001.html,BOSS,Overhemd,25.9,40,3-6,purple
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/camel-active-overhemd-grey-zir01la3d-001.html,camel active,Overhemd,37.9,L,3-6,grey
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/eterna-zakelijk-overhemd-brown-zir01kr90-001.html,Eterna,Zakelijk overhemd,19.9,40,3-6,brown
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/gaastra-overhemd-pink-zir01j16c-001.html,Gaastra,Overhemd,22.7,L,3-6,pink
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-overhemd-grey-zir01keah-001.html,Marks & Spencer,Overhemd,20.9,L,3-6,grey
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/next-overhemd-white-zir01m629-001.html,Next,Overhemd,18.9,M,3-6,white
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-overhemd-blue-zir01kp8h-001.html,Marks & Spencer,Overhemd,20.9,40,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/jlindeberg-overhemd-blue-zir01kpff-001.html,J.LINDEBERG,Overhemd,35.9,L,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/next-overhemd-blue-zir01la2z-001.html,Next,Overhemd,18.9,37,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-overhemd-blue-zir01m65a-001.html,Marks & Spencer,Overhemd,20.9,40,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/eterna-zakelijk-overhemd-blue-zir01kj5h-001.html,Eterna,Zakelijk overhemd,21.9,43,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/mango-overhemd-red-zir01l3ny-001.html,Mango,Overhemd,19.9,XS,3-6,red
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/eterna-overhemd-blue-zir01kqpg-001.html,Eterna,Overhemd,22.9,43,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/hollister-co-overhemd-blue-zir01kyy8-001.html,Hollister Co.,Overhemd,18.9,L,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-overhemd-blue-zir01krl3-001.html,Marks & Spencer,Overhemd,18.9,39,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/eterna-overhemd-blue-zir01la2k-001.html,Eterna,Overhemd,22.9,43,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/eterna-zakelijk-overhemd-blue-zir01lctr-001.html,Eterna,Zakelijk overhemd,22.9,40,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/olymp-zakelijk-overhemd-blue-zir01lcu3-001.html,OLYMP,Zakelijk overhemd,31.9,38,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/opus-overhemd-purple-zir01lpar-001.html,Opus,Overhemd,18.9,42,3-6,purple
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/trussardi-overhemd-blue-zir01m5xm-001.html,Trussardi,Overhemd,49.9,43,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/next-zakelijk-overhemd-blue-zir01mb52-001.html,Next,Zakelijk overhemd,18.9,41,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/van-laack-overhemd-blue-zir01mb4u-001.html,van Laack,Overhemd,45.9,43,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-zakelijk-overhemd-beige-zir01mbxm-001.html,Marks & Spencer,Zakelijk overhemd,20.9,45,3-6,beige
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/eterna-overhemd-blue-zir01mb7b-001.html,Eterna,Overhemd,23.9,41,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/next-overhemd-grey-zir01mayt-001.html,Next,Overhemd,19.9,40,3-6,grey
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/ben-sherman-overhemd-grey-zir01mb01-001.html,Ben Sherman,Overhemd,20.9,L,3-6,grey
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/eterna-overhemd-blue-zir01mb2o-001.html,Eterna,Overhemd,20.9,40,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/seidensticker-overhemd-blue-zir01mc2n-001.html,Seidensticker,Overhemd,21.9,43,3-6,blue
